TIME;MAP;RPM;Ignition Angle;Knock Level;CAM1 angle target;CAM1 angle;CAM2 angle target;CAM2 angle;IAT;Air flow;Lambda;Lambda target;TPS;
774.25;12;2482;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.29;12;2478;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.33;12;2473;35.500;0.000;-20.000;-20.000;-5.000;-4.000;25;2;1.227;1.000;0;
774.37;12;2471;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.41;12;2468;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.45;12;2462;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.49;13;2454;35.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
774.53;13;2449;35.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
774.57;12;2443;35.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
774.61;13;2440;35.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
774.65;13;2437;35.500;0.000;-20.000;-19.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.69;12;2432;35.500;0.000;-20.000;-19.000;-5.000;-4.500;25;2;1.227;1.000;0;
774.73;12;2427;35.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
774.77;12;2421;35.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
774.81;12;2415;35.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
774.85;12;2411;35.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
774.89;12;2407;35.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
774.93;12;2395;35.000;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
774.97;12;2390;35.000;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
775.01;12;2381;35.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.05;12;2373;35.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.09;12;2363;35.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.13;12;2359;35.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.17;12;2355;35.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.21;12;2341;35.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.25;12;2330;35.000;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
775.29;12;2322;35.000;0.000;-20.000;-20.000;-5.000;-6.000;25;2;1.227;1.000;0;
775.33;12;2316;35.000;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
775.37;12;2312;35.000;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
775.41;12;2307;35.000;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
775.45;12;2304;35.000;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
775.49;12;2302;35.000;0.000;-20.000;-21.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.53;12;2286;34.500;0.000;-20.000;-21.000;-5.000;-6.000;25;2;1.227;1.000;0;
775.57;12;2285;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;2;1.227;1.000;0;
775.61;12;2284;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;2;1.227;1.000;0;
775.65;12;2282;34.500;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.69;12;2270;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;2;1.227;1.000;0;
775.73;12;2261;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
775.77;12;2259;34.500;0.000;-20.000;-20.000;-5.000;-6.000;25;2;1.227;1.000;0;
775.81;12;2251;34.500;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.85;12;2242;34.500;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.89;12;2241;34.500;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.93;12;2240;34.500;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
775.97;12;2232;34.500;0.000;-20.000;-19.500;-5.000;-5.500;25;2;1.227;1.000;0;
776.01;12;2228;34.500;0.000;-20.000;-19.500;-5.000;-5.500;25;2;1.227;1.000;0;
776.05;12;2222;34.500;0.000;-20.000;-19.500;-5.000;-5.500;25;2;1.227;1.000;0;
776.09;12;2216;34.500;0.000;-20.000;-19.500;-5.000;-5.500;25;2;1.227;1.000;0;
776.13;12;2214;34.500;0.000;-20.000;-19.500;-5.000;-5.500;25;2;1.227;1.000;0;
776.17;12;2212;34.500;0.000;-20.000;-19.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.21;12;2205;34.500;0.000;-20.000;-19.000;-5.000;-5.500;25;2;1.227;1.000;0;
776.25;12;2198;34.500;0.000;-20.000;-19.500;-5.000;-5.500;25;2;1.227;1.000;0;
776.29;12;2192;34.500;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
776.33;12;2189;34.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
776.37;12;2183;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.41;12;2181;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.45;12;2178;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.49;12;2176;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.53;12;2168;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.57;12;2162;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.61;12;2155;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.65;12;2154;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.69;12;2153;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.73;12;2146;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
776.77;12;2141;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
776.81;12;2139;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
776.85;12;2137;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
776.89;12;2135;34.500;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
776.93;12;2132;34.500;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
776.97;12;2131;34.500;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
777.01;12;2126;34.500;0.000;-20.000;-21.000;-5.000;-5.000;25;2;1.227;1.000;0;
777.05;12;2122;34.500;0.000;-20.000;-21.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.09;12;2119;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.13;12;2115;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.17;12;2113;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.21;12;2111;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.25;12;2108;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.29;12;2105;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.33;12;2101;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.37;12;2099;34.500;0.000;-20.000;-21.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.41;12;2097;34.500;0.000;-20.000;-21.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.45;12;2094;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.49;12;2091;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.53;12;2088;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.57;12;2087;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.61;13;2085;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.65;12;2083;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.69;12;2081;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.73;12;2079;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.77;13;2077;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.81;13;2075;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.85;12;2072;34.500;0.000;-20.000;-18.500;-5.000;-4.000;25;2;1.227;1.000;0;
777.89;12;2071;34.500;0.000;-20.000;-19.000;-5.000;-4.500;25;2;1.227;1.000;0;
777.93;13;2070;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
777.97;13;2068;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
778.01;13;2067;34.500;0.000;-20.000;-20.000;-5.000;-4.000;25;2;1.227;1.000;0;
778.05;13;2063;34.500;0.000;-20.000;-20.000;-5.000;-4.000;25;2;1.227;1.000;0;
778.09;12;2062;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
778.13;12;2059;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
778.17;12;2057;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
778.21;13;2057;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
778.25;13;2056;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
778.29;12;2052;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
778.33;12;2050;34.500;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
778.37;12;2048;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;1;1.227;1.000;0;
778.41;12;2044;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.45;12;2043;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.49;12;2041;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.53;12;2040;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.57;12;2036;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.61;12;2035;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.65;12;2032;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;1;1.227;1.000;0;
778.69;12;2032;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;1;1.227;1.000;0;
778.73;12;2031;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;1;1.227;1.000;0;
778.77;12;2030;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;1;1.227;1.000;0;
778.81;12;2027;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.85;13;2025;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;1;1.227;1.000;0;
778.89;12;2019;34.500;0.000;-20.000;-21.000;-5.000;-6.000;25;1;1.227;1.000;0;
778.93;12;2015;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
778.97;12;2015;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.01;12;2014;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.05;12;2014;34.500;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.09;12;2011;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;1;1.227;1.000;0;
779.13;12;1998;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.17;13;1996;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.21;13;1996;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.25;12;1996;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.29;13;1989;34.000;0.000;-20.000;-20.500;-5.000;-5.500;26;1;1.227;1.000;0;
779.33;13;1979;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.37;13;1977;34.000;0.000;-20.000;-20.000;-5.000;-5.500;25;1;1.227;1.000;0;
779.41;13;1970;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.45;13;1966;34.000;0.000;-20.000;-20.500;-5.000;-5.500;26;1;1.227;1.000;0;
779.49;13;1961;34.000;0.000;-20.000;-20.500;-5.000;-5.500;26;1;1.227;1.000;0;
779.53;13;1957;34.000;0.000;-20.000;-20.500;-5.000;-5.500;25;1;1.227;1.000;0;
779.57;13;1946;34.000;0.000;-20.000;-20.000;-5.000;-5.000;26;1;1.227;1.000;0;
779.61;13;1940;34.000;0.000;-20.000;-20.500;-5.000;-5.000;25;1;1.227;1.000;0;
779.65;13;1933;33.500;0.000;-20.000;-20.500;-5.000;-5.000;25;1;1.227;1.000;0;
779.69;13;1920;33.500;0.000;-20.000;-20.500;-5.000;-5.000;25;1;1.227;1.000;0;
779.73;13;1888;33.500;0.000;-20.000;-20.500;-5.000;-5.000;25;1;1.227;1.000;0;
779.77;13;1855;33.000;0.000;-20.000;-20.000;-5.000;-5.000;25;1;1.227;1.000;0;
779.81;13;1824;33.000;0.000;-20.000;-20.000;-5.000;-5.000;25;1;1.227;1.000;0;
779.85;13;1759;32.500;0.000;-20.000;-20.000;-5.000;-4.500;25;1;1.227;1.000;0;
779.89;15;1726;31.500;0.000;-20.000;-20.000;-5.000;-4.500;25;1;1.227;1.000;0;
779.93;16;1701;31.000;0.000;-20.000;-19.500;-5.000;-4.500;25;1;1.227;1.000;0;
779.97;16;1718;31.500;0.000;-20.000;-19.500;-5.000;-4.500;25;1;1.227;1.000;0;
780.01;16;1734;31.500;0.000;-20.000;-19.500;-5.000;-4.500;25;1;1.227;1.000;0;
780.05;16;1808;33.000;0.000;-20.000;-19.500;-5.000;-5.000;25;1;1.227;1.000;0;
780.09;16;1961;33.500;0.000;-20.000;-20.000;-5.000;-5.500;25;1;1.227;1.000;0;
780.13;15;2039;34.500;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.227;1.000;0;
780.17;15;2197;34.500;0.000;-20.000;-20.000;-5.000;-6.000;25;2;1.227;1.000;0;
780.21;15;2352;34.500;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
780.25;15;2428;35.000;0.000;-20.000;-21.000;-5.000;-6.500;25;2;1.227;1.000;0;
780.29;15;2504;35.500;0.000;-20.000;-21.000;-5.000;-6.500;25;2;1.227;1.000;0;
780.33;14;2620;36.500;0.000;-20.000;-21.500;-5.000;-6.500;25;2;1.227;1.000;0;
780.37;14;2613;36.500;0.000;-20.000;-21.000;-5.000;-6.000;25;2;1.227;1.000;0;
780.41;14;2565;36.000;0.000;-20.000;-20.500;-5.000;-6.000;25;2;1.227;1.000;0;
780.45;14;2519;36.000;0.000;-20.000;-20.000;-5.000;-5.500;25;2;1.227;1.000;0;
780.49;14;2499;36.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.227;1.000;0;
780.53;14;2479;35.500;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.227;1.000;0;
780.57;14;2526;35.500;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.227;1.000;0;
780.61;14;2580;36.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.227;1.000;0;
780.65;14;2547;36.000;0.000;-20.000;-19.000;-5.000;-4.500;25;2;1.227;1.000;0;
780.69;14;2502;36.000;0.000;-20.000;-18.500;-5.000;-4.500;25;2;1.227;1.000;0;
780.73;14;2490;36.000;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.227;1.000;0;
780.77;14;2477;35.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.227;1.000;0;
780.81;14;2518;35.500;0.000;-20.000;-19.500;-5.000;-4.000;25;2;1.227;1.000;0;
780.85;14;2542;36.000;0.000;-20.000;-19.500;-5.000;-4.000;25;2;1.227;1.000;0;
780.89;14;2528;36.000;0.000;-20.000;-20.000;-5.000;-4.000;25;2;1.227;1.000;0;
780.93;14;2487;35.500;0.000;-20.000;-20.000;-5.000;-4.000;25;2;1.227;1.000;0;
780.97;14;2476;35.500;0.000;-20.000;-20.000;-5.000;-3.500;25;2;1.227;1.000;0;
781.01;14;2490;36.000;0.000;-20.000;-20.000;-5.000;-3.500;26;2;1.227;1.000;0;
781.05;14;2503;36.000;0.000;-20.000;-20.000;-5.000;-3.500;26;2;1.227;1.000;0;
781.09;14;2508;36.000;0.000;-20.000;-20.500;-5.000;-4.000;25;2;1.227;1.000;0;
781.13;15;2480;35.500;0.000;-20.000;-20.000;-5.000;-3.500;25;2;1.227;1.000;0;
781.17;14;2466;35.500;0.000;-20.000;-20.500;-5.000;-3.500;25;2;1.227;1.000;0;
781.21;14;2475;35.500;0.000;-20.000;-21.000;-5.000;-4.000;25;2;1.227;1.000;0;
781.25;14;2483;35.500;0.000;-20.000;-21.000;-5.000;-4.000;25;2;1.227;1.000;0;
781.29;14;2487;35.500;0.000;-20.000;-20.500;-5.000;-4.000;25;2;1.227;1.000;0;
781.33;14;2467;35.500;0.000;-20.000;-20.500;-5.000;-4.000;25;2;1.227;1.000;0;
781.37;14;2456;35.500;0.000;-20.000;-20.500;-5.000;-4.000;25;2;1.227;1.000;0;
781.41;14;2465;35.500;0.000;-20.000;-20.500;-5.000;-4.000;26;2;1.227;1.000;0;
781.45;14;2468;35.500;0.000;-20.000;-20.500;-5.000;-4.000;25;2;1.227;1.000;0;
781.49;14;2460;35.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
781.53;14;2452;35.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
781.57;14;2443;35.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
781.61;14;2449;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
781.65;14;2451;35.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
781.69;14;2442;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
781.73;14;2436;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
781.77;14;2430;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
781.81;14;2431;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
781.85;14;2434;35.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
781.89;14;2427;35.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.227;1.000;0;
781.93;14;2418;35.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.227;1.000;0;
781.97;14;2417;35.500;0.000;-20.000;-20.000;-5.000;-5.000;26;2;1.227;1.000;0;
782.01;14;2416;35.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
782.05;14;2417;35.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.09;14;2412;35.500;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.227;1.000;0;
782.13;14;2403;35.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.17;14;2395;35.000;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.21;14;2373;35.000;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.25;14;2370;35.000;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.29;14;2367;35.000;0.000;-20.000;-19.000;-5.000;-4.500;25;2;1.227;1.000;0;
782.33;14;2364;35.000;0.000;-20.000;-19.000;-5.000;-5.000;25;2;1.227;1.000;0;
782.37;14;2353;35.000;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.41;14;2337;35.000;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.227;1.000;0;
782.45;14;2335;35.000;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
782.49;14;2335;35.000;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
782.53;14;2331;35.000;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
782.57;14;2327;35.000;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
782.61;14;2314;35.000;0.000;-20.000;-20.500;-5.000;-5.000;26;2;1.227;1.000;0;
782.65;15;2310;35.000;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.69;14;2310;35.000;0.000;-20.000;-20.500;-5.000;-5.000;26;2;1.227;1.000;0;
782.73;15;2295;35.000;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
782.77;15;2291;35.000;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
782.81;15;2287;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
782.85;15;2276;34.500;0.000;-20.000;-21.000;-5.000;-5.000;26;2;1.227;1.000;0;
782.89;15;2271;34.500;0.000;-20.000;-21.000;-5.000;-5.000;25;2;1.227;1.000;0;
782.93;14;2263;34.500;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
782.97;15;2248;34.500;0.000;-20.000;-20.500;-5.000;-4.500;26;2;1.227;1.000;0;
783.01;15;2245;34.500;0.000;-20.000;-20.500;-5.000;-5.000;26;2;1.227;1.000;0;
783.05;14;2242;34.500;0.000;-20.000;-20.500;-5.000;-5.000;26;2;1.227;1.000;0;
783.09;15;2235;34.500;0.000;-20.000;-20.500;-5.000;-5.000;25;2;1.227;1.000;0;
783.13;15;2227;34.500;0.000;-20.000;-20.000;-5.000;-5.000;26;2;1.227;1.000;0;
783.17;15;2214;34.500;0.000;-20.000;-20.500;-5.000;-4.500;26;2;1.227;1.000;0;
783.21;15;2205;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
783.25;15;2191;34.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.227;1.000;0;
783.29;15;2186;34.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.227;1.000;0;
783.33;15;2181;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
783.37;15;2175;34.500;0.000;-20.000;-20.000;-5.000;-5.000;25;2;1.227;1.000;0;
783.41;15;2158;34.500;0.000;-20.000;-20.000;-5.000;-5.000;26;2;1.227;1.000;0;
783.45;15;2146;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
783.49;15;2142;34.500;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.227;1.000;0;
783.53;15;2138;34.500;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.227;1.000;0;
783.57;15;2133;34.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
783.61;15;2120;34.500;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.227;1.000;0;
783.65;15;2118;34.500;0.000;-20.000;-19.000;-5.000;-4.500;25;2;1.227;1.000;0;
783.69;15;2120;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
783.73;15;2112;34.500;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.227;1.000;0;
783.77;15;2104;34.500;0.000;-20.000;-19.500;-5.000;-5.000;25;2;1.227;1.000;0;
783.81;15;2100;34.500;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.227;1.000;0;
783.85;15;2096;34.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.227;1.000;0;
783.89;15;2097;34.500;0.000;-20.000;-19.500;-5.000;-4.500;25;2;1.227;1.000;0;
783.93;15;2096;34.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.227;1.000;0;
783.97;15;2083;34.500;0.000;-20.000;-20.000;-5.000;-4.500;25;2;1.227;1.000;0;
784.01;15;2075;34.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.227;1.000;0;
784.05;15;2075;34.500;0.000;-20.000;-20.500;-5.000;-4.500;26;2;1.227;1.000;0;
784.09;15;2075;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
784.13;15;2069;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
784.17;15;2064;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
784.21;15;2063;34.500;0.000;-20.000;-20.500;-5.000;-4.500;26;2;1.227;1.000;0;
784.25;15;2061;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;2;1.227;1.000;0;
784.29;15;2058;34.500;0.000;-20.000;-21.000;-5.000;-4.500;25;2;1.227;1.000;0;
784.33;15;2056;34.500;0.000;-20.000;-21.000;-5.000;-4.500;25;2;1.227;1.000;0;
784.37;15;2053;34.500;0.000;-20.000;-21.000;-5.000;-4.500;25;2;1.227;1.000;0;
784.41;16;2052;34.500;0.000;-20.000;-20.500;-5.000;-4.500;26;2;1.227;1.000;11;
784.45;20;2048;34.500;0.000;-20.000;-20.500;-5.000;-4.500;26;2;1.227;1.000;15;
784.49;26;2065;34.500;0.000;-20.000;-20.500;-5.000;-4.500;25;5;1.227;1.000;22;
784.53;39;2075;33.000;0.000;-20.000;-20.500;-5.000;-4.500;25;5;1.227;1.000;20;
784.57;41;2086;32.500;0.000;-20.000;-20.500;-5.000;-5.000;26;7;1.227;1.000;23;
784.61;42;2097;32.000;0.000;-20.000;-20.000;-5.000;-5.000;26;8;1.227;0.990;25;
784.65;54;2115;27.000;0.000;-20.000;-20.000;-5.000;-5.000;25;11;1.195;0.980;26;
784.69;66;2107;23.500;0.000;-20.000;-20.000;-5.500;-5.000;25;11;1.227;0.980;26;
784.73;69;2010;22.500;0.000;-19.500;-20.000;-5.500;-5.500;25;14;1.227;0.980;30;
784.77;81;2027;20.000;0.000;-17.500;-19.500;-7.000;-5.500;25;16;1.227;0.980;30;
784.81;87;2120;19.000;0.000;-16.000;-19.500;-8.000;-6.000;25;18;1.227;0.970;33;
784.85;90;2141;18.500;0.000;-15.500;-19.500;-8.500;-6.500;25;19;1.195;0.970;33;
784.89;92;2162;17.500;0.000;-15.000;-19.500;-8.500;-7.000;25;20;1.164;0.970;32;
